,단어,빈도
1497,강희경,3
1498,강희경입니다,1
1499,갖게,5
1500,갖겠어,1
1501,갖기도,1
1502,갖기로,2
1503,갖는,10
1504,갖다,1
1505,갖다가,1
1506,갖도록,1
1507,갖은,1
1508,갖추겠다,1
1509,갖추고,8
1510,갖추었다,1
1511,갖추지,1
1512,갖춘,21
1513,갖출,1
1514,갖춰,5
1515,갖춰야,6
1516,갖춰졌다,1
1517,갖췄다,8
1518,갖췄다고,1
1519,같거나,1
1520,같거든요,1
1521,같고,19
1522,같고요,23
1523,같기도,3
1524,같네,2
1525,같다고,7
1526,같다는,7
1527,같다면서도,1
1528,같단,1
1529,같더라고요,1
1530,같습니까,3
1531,같습니다,58
1532,같습니다라는,1
1533,같습니다마는,1
1534,같아,4
1535,같아라고,1
1536,같아서,7
1537,같아야,1
1538,같아요,60
1539,같았다,1
1540,같으며,1
1541,같으면,3
1542,같은기간,1
1543,같은날,2
1544,같은날부터,1
1545,같은달,1
1546,같은달과,1
1547,같은달보다,1
1548,같은데,21
1549,같은데요,9
1550,같은지를,1
1551,같을,1
1552,같이보러가자,1
1553,같이하는,1
1554,같이하며,1
1555,같잖다,1
1556,같지,4
1557,같지는,3
1558,같지만,5
1559,같지요,1
1560,갚아야,1
1561,갚지,1
1562,개가,24
1563,개강식을,1
1564,개개인의,2
1565,개경과,1
1566,개공기,1
1567,개공기는,1
1568,개관,3
1569,개관식을,1
1570,개관하는,1
1571,개괄적으로,1
1572,개괄적인,1
1573,개국,20
1574,개국과,1
1575,개국에,5
1576,개국에서,3
1577,개국으로,1
1578,개국은,1
1579,개국을,11
1580,개국이,4
1581,개국이다,1
1582,개그맨,1
1583,개까지,4
1584,개나,2
1585,개년,1
1586,개념,1
1587,개념과,1
1588,개념도,2
1589,개념으로,2
1590,개념을,8
1591,개념의,1
1592,개념이,5
1593,개념이기,1
1594,개념이다,2
1595,개념이라서,1
1596,개념적,1
1597,개는,3
1598,개다,3
1599,개당,12
1600,개도국,2
1601,개동,2
1602,개딸,1
1603,개량,1
1604,개량에,1
1605,개량하고,18
1606,개런티,1
1607,개런티하지,1
1608,개로,5
1609,개를,27
1610,개막,6
1611,개막공연을,1
1612,개막과,1
1613,개막부터,2
1614,개막식,1
1615,개막식과,1
1616,개막식에는,1
1617,개막식에서,3
1618,개막식은,1
1619,개막식을,2
1620,개막식이,1
1621,개막에,2
1622,개막을,1
1623,개막작은,1
1624,개막전,1
1625,개막전에서,1
1626,개막하기,1
1627,개막하는,2
1628,개막한,4
1629,개막해,1
1630,개막했다,2
1631,개막했습니다,1
1632,개만,2
1633,개면서,1
1634,개명함에,1
1635,개미,2
1636,개미들은,3
1637,개발,88
1638,개발과,5
1639,개발기업간의,1
1640,개발도,2
1641,개발도상국,1
1642,개발도상국에,1
1643,개발돼,1
1644,개발됐다,5
1645,개발됐지만,1
1646,개발되는,2
1647,개발된,6
1648,개발로,1
1649,개발부장,2
1650,개발비와,1
1651,개발사,7
1652,개발사는,1
1653,개발사업본부장은,1
1654,개발사업에,1
1655,개발사에,1
1656,개발사와,1
1657,개발사의,1
1658,개발사인,1
1659,개발업체,1
1660,개발업체가,1
1661,개발에,15
1662,개발에는,1
1663,개발에도,2
1664,개발은,5
1665,개발을,29
1666,개발의,2
1667,개발이,4
1668,개발자,7
1669,개발자가,3
1670,개발자나,1
1671,개발자들에게,2
1672,개발자들의,3
1673,개발자들이,2
1674,개발자로,1
1675,개발자를,1
1676,개발자의,1
1677,개발자인,1
1678,개발적인,1
1679,개발진은,1
1680,개발팀은,1
1681,개발팀이었지만,1
1682,개발하고,13
1683,개발하기,1
1684,개발하기로,1
1685,개발하는,8
1686,개발하다,1
1687,개발하도록,1
1688,개발하면서,1
1689,개발하여,1
1690,개발한,24
1691,개발한다,3
1692,개발한다고,1
1693,개발할,4
1694,개발해,16
1695,개발해도,1
1696,개발해야,2
1697,개발해온,1
1698,개발했고,1
1699,개발했다,8
1700,개발했다고,2
1701,개발했습니다,2
1702,개발했지만,1
1703,개방,7
1704,개방각녹내장,1
1705,개방감을,2
1706,개방과,1
1707,개방됐을,1
1708,개방된,2
1709,개방을,1
1710,개방적,1
1711,개방적인,1
1712,개방하겠다고,1
1713,개방형,2
1714,개별,10
1715,개별로,1
1716,개별소비세,1
1717,개별인정형,1
1718,개별적,2
1719,개별적으로,3
1720,개별적인,3
1721,개보수,1
1722,개보수를,1
1723,개보수하는,1
1724,개복,1
1725,개봉,13
1726,개봉영화,1
1727,개봉을,2
1728,개봉작,1
1729,개봉한,5
1730,개봉할,1
1731,개봉합니다,1
1732,개봉해,2
1733,개사,4
1734,개사까지,1
1735,개사로,1
1736,개사를,3
1737,개사와,1
1738,개선,35
1739,개선과,3
1740,개선과제를,1
1741,개선도,1
1742,개선됐다,7
1743,개선되고,2
1744,개선되는,1
1745,개선되어,1
1746,개선되지,2
1747,개선된,1
1748,개선된다,1
1749,개선될,6
1750,개선방안을,2
1751,개선보다,1
1752,개선사업과,1
1753,개선안과,1
1754,개선안까지,1
1755,개선안에서,1
1756,개선안을,1
1757,개선안이,1
1758,개선에,4
1759,개선에도,1
1760,개선으로,2
1761,개선은,2
1762,개선을,13
1763,개선이,6
1764,개선이라는,1
1765,개선점,1
1766,개선점도,1
1767,개선점이,1
1768,개선하겠다는,1
1769,개선하고,2
1770,개선하기,5
1771,개선하기로,2
1772,개선하는,5
1773,개선하도록,1
1774,개선하여,1
1775,개선하자,1
1776,개선한,2
1777,개선한다,3
1778,개선한다고,1
1779,개선할,2
1780,개선해,5
1781,개선했다,4
1782,개선헤,1
1783,개설,1
1784,개설된,1
1785,개설이,1
1786,개설하거나,1
1787,개설하고,1
1788,개설하면,1
1789,개설했다,3
1790,개설허가,1
1791,개성,3
1792,개성과,1
1793,개성시를,1
1794,개성에,1
1795,개성으로,1
1796,개성을,3
1797,개소식에서,1
1798,개소에,1
1799,개소했다,1
1800,개수,1
1801,개수공사에서,1
1802,개수는,1
1803,개수에,1
1804,개시,1
1805,개시가,1
1806,개시는,1
1807,개시를,1
1808,개시에,1
1809,개시였다,3
1810,개시일로부터,3
1811,개시하면,1
1812,개시할,1
1813,개시했다,1
1814,개씩,2
1815,개에,10
1816,개에서,1
1817,개연성으로,1
1818,개와,7
1819,개운치,1
1820,개울,1
1821,개원하거나,1
1822,개원하며,1
1823,개월,111
1824,개월간,17
1825,개월간에는,1
1826,개월로,5
1827,개월만에,4
1828,개월만의,1
1829,개월만인,1
1830,개월밖에,1
1831,개월에,1
1832,개월에서,4
1833,개월여,3
1834,개월이,3
1835,개월이냐,1
1836,개월이다,1
1837,개월이었다,1
1838,개의,59
1839,개의를,1
1840,개의치,1
1841,개이고,1
1842,개이며,1
1843,개인,37
1844,개인과,5
1845,개인방송,1
1846,개인별,1
1847,개인사업으로,1
1848,개인사업자,1
1849,개인신용정보를,1
1850,개인에게만,1
1851,개인오피스,1
1852,개인으로서,1
1853,개인으로서는,1
1854,개인은,1
1855,개인을,2
1856,개인의,10
1857,개인이,11
1858,개인이나,1
1859,개인적,1
1860,개인적으로,11
1861,개인적으론,1
1862,개인적인,3
1863,개인전,1
1864,개인전과,1
1865,개인전을,2
1866,개인정보,4
1867,개인정보라,1
1868,개인정보를,2
1869,개인정보보호법에,1
1870,개인컵,5
1871,개인투자자들이,1
1872,개인형,1
1873,개인화,2
1874,개인활동,1
1875,개인활동을,1
1876,개입,12
1877,개입도,4
1878,개입된,1
1879,개입보다는,1
1880,개입은,4
1881,개입이,3
1882,개입이다,1
1883,개입하게,1
1884,개입하는,1
1885,개입하면,1
1886,개입하지마라고,1
1887,개입한,1
1888,개입한다면,1
1889,개입할,7
1890,개입해,2
1891,개입해서,1
1892,개입했는지,1
1893,개장,4
1894,개장에,1
1895,개장하고,1
1896,개장하는,2
1897,개장합니다,1
1898,개장했다,2
1899,개전,3
1900,개점휴업,3
1901,개정,9
1902,개정도,1
1903,개정돼,2
1904,개정안,5
1905,개정안들이,2
1906,개정안에,1
1907,개정안은,1
1908,개정안을,4
1909,개정안이,1
1910,개정안입니다,1
1911,개정을,3
1912,개정이,2
1913,개정하기로,1
1914,개정하도록,1
1915,개정한,1
1916,개정할,1
1917,개정해,5
1918,개정해서,1
1919,개정해야,2
1920,개조개량,1
1921,개조개량을,1
1922,개주,1
1923,개진해달라고,1
1924,개찰일자,1
1925,개찰한다,1
1926,개척,1
1927,개척에,1
1928,개척해,1
1929,개척해야,1
1930,개척활동,1
1931,개천,1
1932,개체,3
1933,개체식별,1
1934,개최,14
1935,개최는,1
1936,개최도,1
1937,개최됐고,1
1938,개최됐다,3
1939,개최되는,3
1940,개최되면,1
1941,개최된,6
1942,개최된다,4
1943,개최된지,1
1944,개최될,2
1945,개최를,3
1946,개최하고,4
1947,개최하는,8
1948,개최하였다,6
1949,개최한,11
1950,개최한다,6
1951,개최한다고,4
1952,개최할,1
1953,개최합니다,1
1954,개최해,12
1955,개최해온,1
1956,개최해왔으나,1
1957,개최했다,11
1958,개최했다고,7
1959,개최했습니다,2
1960,개최했으며,1
1961,개통,5
1962,개통된다,1
1963,개통하고,1
1964,개통한,1
1965,개팀이,1
1966,개편,5
1967,개편과,1
1968,개편됐다,2
1969,개편된다,1
1970,개편을,7
1971,개편하고,1
1972,개편한다,1
1973,개편할,2
1974,개편해,2
1975,개표이사회가,1
1976,개헌으로,1
1977,개헌해야,1
1978,개혁,9
1979,개혁과,3
1980,개혁까지,1
1981,개혁도,1
1982,개혁성과보고회에서,1
1983,개혁안,1
1984,개혁으로,2
1985,개혁은,1
1986,개혁을,14
1987,개혁의,6
1988,개혁이,3
1989,개혁이나,1
1990,개혁이다,1
1991,개혁이라든가,1
1992,개혁적인,2
1993,개혁파,1
1994,개혁하고,1
1995,개혁하는,2
1996,개혁할,1
1997,개혁해야,1
1998,개회사,1
1999,개회사를,1
2000,개흉,1
2001,객관적,2
2002,객관적으로,4
2003,객관적인,4
2004,객관화시키는,1
2005,객석의,1
2006,객실,1
2007,객실과,1
2008,객원기자,8
2009,객장에,1
2010,객체,1
2011,갠더,1
2012,갤,1
2013,갤러리,12
2014,갤러리가,3
2015,갤러리는,2
2016,갤러리들을,1
2017,갤러리로,1
2018,갤러리마레,4
2019,갤러리마레서,1
2020,갤러리아,1
2021,갤러리아백화점,1
2022,갤러리어클락,1
2023,갤러리에,2
2024,갤러리엑스가,1
2025,갤러리인,1
2026,갤러리처럼,1
2027,갤럭시,80
2028,갤럭시노트,13
2029,갤럭시버디,1
2030,갤럭시워치,9
2031,갤런,7
2032,갤런당,6
2033,갤런에,2
2034,갤럽,1
2035,갤럽이,2
2036,갭,5
2037,갭과,1
2038,갭이,4
2039,갭투기,1
2040,갯벌,2
2041,갯벌에,4
2042,갯벌에서,1
2043,갱도,2
2044,갱도를,3
2045,갱신권이,1
2046,갱신을,1
2047,갱신하며,1
2048,갱신한,1
2049,갱신할,1
2050,갸우뚱,1
2051,갸우뚱거리게,1
2052,거가,1
2053,거거든요,12
2054,거겠죠,3
2055,거고,15
2056,거고요,12
2057,거군요,1
2058,거기,4
2059,거기까지,1
2060,거기는,1
2061,거기서,10
2062,거기에,25
2063,거기에는,1
2064,거기에서,6
2065,거꾸로,1
2066,거나,3
2067,거냐,19
2068,거냐고,1
2069,거냐는,2
2070,거는,5
2071,거니까,3
2072,거닐고,1
2073,거다,22
2074,거다라고,2
2075,거다라는,1
2076,거다보니까,1
2077,거대,7
2078,거대공공연구정책관,3
2079,거대담론을,1
2080,거대도시,1
2081,거대한,7
2082,거대했던,1
2083,거동이,1
2084,거두고,2
2085,거두기가,1
2086,거두는,4
2087,거두며,1
2088,거두었는데,1
2089,거둘,3
2090,거둡니다,1
2091,거둬,2
2092,거둬들이고,1
2093,거뒀는데,1
2094,거뒀다,6
2095,거뒀다는,1
2096,거뒀던,1
2097,거뒀습니다,1
2098,거뒀습니다마는,1
2099,거들어줘야,1
2100,거들었는데요,1
2101,거들었다,1
2102,거듭,17
2103,거듭나겠다고,1
2104,거듭나고,1
2105,거듭나기,1
2106,거듭나기를,2
2107,거듭나야,1
2108,거듭난,1
2109,거듭날,1
2110,거듭났다,2
2111,거듭된,3
2112,거듭될수록,1
2113,거듭하고,1
2114,거듭하는,1
2115,거듭했다,2
2116,거듭했습니다,1
2117,거듭했지만,2
2118,거라,3
2119,거라고,38
2120,거라는,7
2121,거라며,2
2122,거라면,1
2123,거란,10
2124,거랑,1
2125,거래,32
2126,거래가,6
2127,거래금액,2
2128,거래는,3
2129,거래됐다,3
2130,거래되고,8
2131,거래되는,2
2132,거래되는지,1
2133,거래되며,1
2134,거래된,2
2135,거래될,1
2136,거래량,1
2137,거래량을,1
2138,거래로,4
2139,거래로도,1
2140,거래를,14
2141,거래물량,1
2142,거래방식으로,1
2143,거래소,8
2144,거래소가,6
2145,거래소는,2
2146,거래소들은,2
2147,거래소들의,1
2148,거래소들이,5
2149,거래소를,3
2150,거래소마다,2
2151,거래소에,1
2152,거래소에만,1
2153,거래소에서,1
2154,거래소에서는,1
2155,거래소의,1
2156,거래소인,1
2157,거래액,3
2158,거래액이,2
2159,거래에,1
2160,거래에서,4
2161,거래에서조차도,1
2162,거래에선,1
2163,거래일,5
2164,거래일동안,1
2165,거래일보다,5
2166,거래일째,1
2167,거래중이다,1
2168,거래지원을,1
2169,거래처까지,1
2170,거래한,1
2171,거래할,1
2172,거로,4
2173,거론되거나,1
2174,거론되고,5
2175,거론되는,6
2176,거론되다,1
2177,거론되면서,1
2178,거론된,1
2179,거론된다,2
2180,거론됩니다,1
2181,거론이,1
2182,거론하는,1
2183,거론하며,3
2184,거론하자,1
2185,거론하지,1
2186,거론한,8
2187,거론할,1
2188,거론했는데,1
2189,거론했다,2
2190,거르지,1
2191,거를,2
2192,거리,8
2193,거리가,8
2194,거리극,1
2195,거리는,4
2196,거리다,1
2197,거리두기,15
2198,거리두기가,7
2199,거리두기로,1
2200,거리라,1
2201,거리로,1
2202,거리를,20
2203,거리에,2
2204,거리에서,1
2205,거리와,3
2206,거리의,2
2207,거리인,2
2208,거머쥔,1
2209,거며,1
2210,거면,3
2211,거문도에,1
2212,거물인,1
2213,거미,1
2214,거미막,1
2215,거버넌스,1
2216,거버넌스위원회,3
2217,거봉,1
2218,거봉은,1
2219,거부,3
2220,거부가,1
2221,거부감을,1
2222,거부감이,2
2223,거부권,2
2224,거부권을,5
2225,거부당한,1
2226,거부당할,1
2227,거부당했다고,1
2228,거부로,1
2229,거부를,8
2230,거부하고,2
2231,거부하는,5
2232,거부하며,1
2233,거부한다,1
2234,거부할,2
2235,거부해,2
2236,거부했습니다,1
2237,거세게,2
2238,거세다,2
2239,거세서,1
2240,거세지고,1
2241,거세지만,1
2242,거세지자,1
2243,거세질,2
2244,거센,6
2245,거수경례를,1
2246,거스른,1
2247,거슬리는,1
2248,거슬린다고,1
2249,거슬린다는,1
2250,거시경제,6
2251,거시경제의,1
2252,거시경제적,3
2253,거시경제정책,1
2254,거실,1
2255,거실에서,1
2256,거야,8
2257,거야라는,1
2258,거야말로,3
2259,거에,1
2260,거에서,1
2261,거였거든요,1
2262,거였는지,1
2263,거였다,1
2264,거였지,1
2265,거예요,25
2266,거울,1
2267,거울이,1
2268,거잖아요,9
2269,거장,1
2270,거장들의,1
2271,거장의,2
2272,거절당했다,1
2273,거절하면,1
2274,거절한,1
2275,거점,1
2276,거점마다,1
2277,거점센터,1
2278,거점을,1
2279,거점이었다,1
