,단어,빈도
1532,고조되는지,1
1533,고즈넉한,1
1534,고지대인데,1
1535,고집,1
1536,고차원적,1
1537,고찰과,1
1538,고쳐야,1
1539,고초를,1
1540,고추,1
1541,고충을,1
1542,고층,1
1543,고치고,1
1544,고칼로리,1
1545,고탄소,2
1546,고통도,1
1547,고통스러운,1
1548,고통스럽게,1
1549,고통스럽다고,1
1550,고통은,2
1551,고통을,4
1552,고향,2
1553,고향에,1
1554,고향을,2
1555,고향인,2
1556,고혈압,18
1557,고혈압과,4
1558,고혈압군,1
1559,고혈압군에서,1
1560,고혈압약,1
1561,고혈압약을,1
1562,고혈압에,3
1563,고혈압은,3
1564,고혈압을,1
1565,고혈압의,1
1566,고혈압이,1
1567,고혈압이지만,1
1568,고환기능의,1
1569,고환에서,1
1570,고환위축까지,1
1571,고환위축증,1
1572,고환이,1
1573,고흥,3
1574,고흥과,1
1575,고흥군,1
1576,고흥나로우주센터,1
1577,고흥에는,1
1578,고흥을,1
1579,고흥지역은,1
1580,고희진,2
1581,곡,3
1582,곡선의,1
1583,곡신,1
1584,곡신불사,1
1585,곡은,1
1586,곡의,1
1587,곡이,1
1588,곡이다,1
1589,곡절,1
1590,곤,1
1591,곤돌라,1
1592,곤란,1
1593,곤란증세로,1
1594,곤잘레스는,1
1595,곤잘레스를,1
1596,곤충,1
1597,곤충을,1
1598,곧바로,2
1599,곧았던,1
1600,골,7
1601,골격,7
1602,골다공증,1
1603,골다공증이나,1
1604,골대를,2
1605,골라,2
1606,골라서,1
1607,골로,2
1608,골만,1
1609,골망을,4
1610,골목,2
1611,골목에,1
1612,골문,1
1613,골문으로,1
1614,골문을,3
1615,골반,1
1616,골은,1
1617,골을,12
1618,골이,2
1619,골이며,1
1620,골잡이,1
1621,골짜기를,1
1622,골짜기정신,1
1623,골짜기정신은,1
1624,골키퍼가,1
1625,골키퍼의,1
1626,골프,3
1627,골프가,1
1628,골프에서는,1
1629,골프엘보,1
1630,골프와,1
1631,골프왕,1
1632,곰소젓갈,2
1633,곰소젓갈시장,1
1634,곰소젓갈의,1
1635,곰소항,1
1636,곱게,1
1637,곱추이자,1
1638,곳곳,2
1639,곳곳에,19
1640,곳곳에는,1
1641,곳곳에서,3
1642,곳곳으로,2
1643,곳곳을,3
1644,곳도,7
1645,곳마다,1
1646,곳만,1
1647,곳에,6
1648,곳에서,9
1649,곳으로,1
1650,곳은,7
1651,곳을,6
1652,곳의,1
1653,곳이,28
1654,곳이거든요,1
1655,곳이기도,1
1656,곳이다,5
1657,곳이라는,1
1658,곳인데,1
1659,공,1
1660,공간,4
1661,공간과,2
1662,공간도,1
1663,공간마다,1
1664,공간에,5
1665,공간에서,6
1666,공간으로,4
1667,공간으로도,2
1668,공간을,3
1669,공간의,1
1670,공간이,3
1671,공간이었던,1
1672,공간인,1
1673,공감대가,1
1674,공감대를,1
1675,공감만큼,1
1676,공감언론,4
1677,공감의,1
1678,공감하는,1
1679,공감했던,1
1680,공개,3
1681,공개됐다,4
1682,공개된,6
1683,공개적인,1
1684,공개하고,1
1685,공개하는,1
1686,공개하며,1
1687,공개하자마자,1
1688,공개한,2
1689,공개한다,1
1690,공개했다,7
1691,공격,1
1692,공격수,2
1693,공격수들에게,1
1694,공격수로,2
1695,공격수임을,1
1696,공격에,1
1697,공격으로,2
1698,공격의,1
1699,공격하게,1
1700,공격하는,1
1701,공격해,1
1702,공고,1
1703,공공,1
1704,공공연하게,1
1705,공공장소에서,1
1706,공구상가,1
1707,공국,1
1708,공급,1
1709,공급되지,1
1710,공급된다,1
1711,공급량을,1
1712,공급에,1
1713,공급이,1
1714,공급하는,2
1715,공기,4
1716,공기가,2
1717,공기와,1
1718,공기인형,2
1719,공동대표인,1
1720,공동연구팀은,1
1721,공동의존,1
1722,공동제작,1
1723,공동체를,1
1724,공동체성,1
1725,공략과,1
1726,공략에,3
1727,공략하기,1
1728,공략했다,2
1729,공로로,1
1730,공모,1
1731,공모전과,1
1732,공모전에는,1
1733,공무원,1
1734,공무원들에게,1
1735,공물,2
1736,공물로,1
1737,공백은,1
1738,공복에,1
1739,공부로,1
1740,공부를,1
1741,공부할,2
1742,공생,3
1743,공생의,1
1744,공세를,1
1745,공식,17
1746,공식일정을,1
1747,공식적으로,1
1748,공식화한,1
1749,공식화했습니다,1
1750,공약으로,1
1751,공업단지로,1
1752,공연,9
1753,공연과,2
1754,공연까지,1
1755,공연도,1
1756,공연성,1
1757,공연성도,1
1758,공연성을,2
1759,공연성이,1
1760,공연에서는,2
1761,공연영상학과,1
1762,공연은,6
1763,공연을,3
1764,공연이,2
1765,공연입니다,1
1766,공연장,1
1767,공연했는데,1
1768,공영,3
1769,공영방송으로서의,1
1770,공예,2
1771,공예품과,1
1772,공예품에는,1
1773,공용,1
1774,공웅조,1
1775,공원,1
1776,공원이기도,1
1777,공유,2
1778,공유경제를,1
1779,공유하고,3
1780,공유하는,1
1781,공유하며,1
1782,공유할,1
1783,공유합니다,1
1784,공유했다,2
1785,공을,7
1786,공의,3
1787,공작,1
1788,공작을,2
1789,공장,1
1790,공장에서,1
1791,공저,1
1792,공적인,1
1793,공정,1
1794,공정과,1
1795,공존을,1
1796,공주,2
1797,공주는,1
1798,공주이자,1
1799,공지해,1
1800,공지했다,1
1801,공직생활의,1
1802,공짜로,1
1803,공치리,1
1804,공쿠르상,1
1805,공통분모를,1
1806,공통적으로는,1
1807,공평과,1
1808,공포,1
1809,공포증,1
1810,공학자라,1
1811,공항,1
1812,공항에서,1
1813,공화국,1
1814,공화국의,1
1815,과감한,3
1816,과거,1
1817,과거를,1
1818,과거부터,2
1819,과거에,1
1820,과거에도,2
1821,과거와,1
1822,과거의,3
1823,과다,1
1824,과당은,1
1825,과도하게,10
1826,과도한,6
1827,과보호하는,1
1828,과부하,1
1829,과사용으로,2
1830,과사용이,1
1831,과사용이나,1
1832,과속과,1
1833,과수,1
1834,과시를,1
1835,과시했다,1
1836,과식,1
1837,과식하고,1
1838,과언이,1
1839,과열,1
1840,과욕을,1
1841,과음하고,1
1842,과음하면,1
1843,과일,5
1844,과일과,2
1845,과일도,1
1846,과일류,1
1847,과일에,1
1848,과일은,1
1849,과일이나,1
1850,과잉,2
1851,과잉반응을,1
1852,과잉행동장애,1
1853,과장과,1
1854,과정,4
1855,과정과,1
1856,과정까지,3
1857,과정에,1
1858,과정에서,14
1859,과정은,1
1860,과정의,1
1861,과정이,9
1862,과제가,1
1863,과제로,1
1864,과제를,2
1865,과체중,1
1866,과태료,1
1867,과태료를,2
1868,과하게,1
1869,과학,2
1870,과학서이지만,1
1871,과학자들과,1
1872,과학자들은,2
1873,과학적,3
1874,과학전문지,1
1875,곽경근,1
1876,관객,14
1877,관객과,1
1878,관객들로,1
1879,관객들로부터,1
1880,관객들에게,1
1881,관객들을,1
1882,관객들의,2
1883,관객분들이,4
1884,관객분이,1
1885,관객수,3
1886,관객에게,2
1887,관객을,9
1888,관객의,1
1889,관객이,2
1890,관건이,1
1891,관계가,1
1892,관계는,1
1893,관계로,2
1894,관계에,1
1895,관계의,1
1896,관계자,2
1897,관계자는,9
1898,관계자들과,1
1899,관계자들을,3
1900,관계자들이,1
1901,관계자를,1
1902,관계자에,2
1903,관계자와,1
1904,관광,8
1905,관광개발팀장,1
1906,관광객,1
1907,관광객들,1
1908,관광객들에게,1
1909,관광객들을,1
1910,관광객들의,4
1911,관광객들이,2
1912,관광객은,3
1913,관광객을,1
1914,관광객이,5
1915,관광객이면,1
1916,관광거점도시,1
1917,관광곤돌라,1
1918,관광부,2
1919,관광산업,1
1920,관광지로,3
1921,관능적이고,1
1922,관능적인,1
1923,관대한,1
1924,관람,2
1925,관람가로,1
1926,관람객,5
1927,관람객들은,1
1928,관람도,1
1929,관람불가였던,1
1930,관람석,1
1931,관람을,1
1932,관람인증,1
1933,관람차,1
1934,관람하고,1
1935,관람하는,1
1936,관람했다,3
1937,관람했습니다,1
1938,관련됐든지,1
1939,관련된,2
1940,관련성을,2
1941,관련성이,1
1942,관련하여,1
1943,관련한,1
1944,관련해,3
1945,관련해선,2
1946,관리,13
1947,관리가,8
1948,관리국,1
1949,관리나,1
1950,관리를,3
1951,관리법을,1
1952,관리에,5
1953,관리와,2
1954,관리하고,1
1955,관리하기,2
1956,관리하는,4
1957,관리하며,1
1958,관리하면,1
1959,관리하지,2
1960,관리한다면,1
1961,관리해야,1
1962,관사가,1
1963,관상동맥,1
1964,관심,2
1965,관심과,1
1966,관심도,2
1967,관심으로,1
1968,관심을,14
1969,관심이,7
1970,관심작은,1
1971,관악구,1
1972,관악기,1
1973,관악산,2
1974,관여,1
1975,관용이,1
1976,관을,1
1977,관음사,3
1978,관음사가,1
1979,관음사에,1
1980,관장,1
1981,관장하는,1
1982,관저를,1
1983,관절,9
1984,관절과,1
1985,관절면,1
1986,관절에,1
1987,관절에는,1
1988,관절염,6
1989,관절염과,2
1990,관절염으로,2
1991,관절염은,1
1992,관절염을,1
1993,관절염의,1
1994,관절염이,2
1995,관절을,1
1996,관절의,2
1997,관절이,1
1998,관절클리닉,2
1999,관점에서,2
2000,관점으로,1
2001,관점이,1
2002,관제사처럼,1
2003,관종은,1
2004,관찰,3
2005,관찰됐다,1
2006,관찰되기도,1
2007,관찰되면,1
2008,관찰만,1
2009,관찰법을,1
2010,관찰하는,1
2011,관찰하면서,1
2012,관찰할,1
2013,관찰해야,1
2014,관측되고,1
2015,관측사상,1
2016,관측이,1
2017,관통하는,1
2018,관할,1
2019,관해,1
2020,괄목할만한,1
2021,괄사,12
2022,괄사는,3
2023,괄사로,2
2024,괄사를,3
2025,괄사요법으로는,1
2026,괄사요법은,1
2027,괄사요법을,1
2028,괌,1
2029,광,1
2030,광경이,1
2031,광고,5
2032,광고도,1
2033,광고를,4
2034,광고모델,2
2035,광고모델로,1
2036,광고업계,1
2037,광고에,1
2038,광고에서,1
2039,광고에서도,1
2040,광대인,1
2041,광동제약과,2
2042,광동제약이,1
2043,광릉숲,1
2044,광범위한,1
2045,광복회의,1
2046,광산구,1
2047,광선,3
2048,광양,13
2049,광양시,1
2050,광양시에,1
2051,광양읍,1
2052,광역,1
2053,광장,1
2054,광장서적,1
2055,광장에,2
2056,광장이,1
2057,광장이라는,1
2058,광주,27
2059,광주도,1
2060,광주에서,1
2061,광주와,3
2062,광주일보,1
2063,광주지방기상청은,1
2064,광주청사교회,3
2065,광치료가,1
2066,광화문,1
2067,괘씸하고,1
2068,괘씸하다,1
2069,괜찮겠느냐,1
2070,괜찮고,1
2071,괜찮다고,1
2072,괜찮다는,1
2073,괜찮아야,2
2074,괜찮지,1
2075,괴거나,1
2076,괴로워도,1
2077,괴로웠던,1
2078,괴롭다,1
2079,괴롭힘,1
2080,괴롭힘을,2
2081,괴리를,1
2082,괴물형사,1
2083,굉장히,9
2084,교과서에서만,1
2085,교근,1
2086,교근은,1
2087,교단들,1
2088,교도소에서,1
2089,교동,1
2090,교동대교,1
2091,교동대교를,1
2092,교동도,8
2093,교동도가,3
2094,교동도까지,1
2095,교동도는,3
2096,교동도를,1
2097,교동도에,2
2098,교동도에서,2
2099,교동도의,2
2100,교동에,1
2101,교동읍성이,1
2102,교동의,1
2103,교란을,1
2104,교란하기,1
2105,교류,3
2106,교류가,2
2107,교류를,2
2108,교류증진을,2
2109,교묘하게,1
2110,교묘한,1
2111,교복,1
2112,교사,1
2113,교사가,2
2114,교사들이,1
2115,교사로,2
2116,교사에게,1
2117,교사와,1
2118,교산,1
2119,교생의,1
2120,교수,13
2121,교수가,2
2122,교수는,44
2123,교수도,1
2124,교수의,1
2125,교수팀과,1
2126,교수팀은,2
2127,교수팀이,1
2128,교신저자인,1
2129,교실,1
2130,교외에,2
2131,교육,3
2132,교육과,1
2133,교육권을,1
2134,교육문화교류,1
2135,교육부에서,1
2136,교육시킬,1
2137,교육을,2
2138,교육적인,1
2139,교육활동이다,1
2140,교인들에게,1
2141,교정,3
2142,교정술,2
2143,교정술로,2
2144,교정술은,1
2145,교정술이다,1
2146,교정치료,2
2147,교정치료를,2
2148,교정치료의,1
2149,교정하기,1
2150,교정해,1
2151,교차로에서,1
2152,교차점검해야,1
2153,교체,2
2154,교체를,1
2155,교체하는,1
2156,교통,1
2157,교통과,1
2158,교통안전에,2
2159,교통통제를,1
2160,교통편이,1
2161,교합,1
2162,교합력을,1
2163,교합의,1
2164,교향곡과,1
2165,교환도,1
2166,교회,7
2167,교회가,5
2168,교회는,3
2169,교회들이,1
2170,교회에,1
2171,교회에서,2
2172,교회연합기구인,1
2173,교회의,2
2174,구간이,1
2175,구강,2
2176,구강검진,3
2177,구강검진은,1
2178,구강검진을,2
2179,구강검진이,1
2180,구강에,1
2181,구강질환을,1
2182,구건,1
2183,구경도,1
2184,구경미,1
2185,구경하며,1
2186,구글은,1
2187,구금에,1
2188,구단에서,1
2189,구단을,2
2190,구도로,1
2191,구도에,1
2192,구독자,6
2193,구독자는,2
2194,구독자를,2
2195,구름,12
2196,구름대가,1
2197,구름만,3
2198,구름에,1
2199,구름을,1
2200,구름의,1
2201,구름이,10
2202,구름이와,1
2203,구리여자고등학교가,1
2204,구매,6
2205,구매도,1
2206,구매에,2
2207,구매자,1
2208,구매자들에게,1
2209,구매자에,1
2210,구매자의,1
2211,구매하고,1
2212,구매하면,1
2213,구매한,4
2214,구매한다는,1
2215,구매할,2
2216,구멍을,3
2217,구별했다,1
2218,구본아,1
2219,구부러지거나,1
2220,구부러지지도,1
2221,구부리고,1
2222,구부린,1
2223,구부릴,1
2224,구분을,1
2225,구분하는데,1
2226,구분한다,2
2227,구분해,1
2228,구사하는,1
2229,구사하는지,1
2230,구사할,1
2231,구상에서,1
2232,구석구석을,2
2233,구성,2
2234,구성돼,1
2235,구성됐다,3
2236,구성되며,1
2237,구성된,7
2238,구성에,1
2239,구성원,1
2240,구성원으로서,1
2241,구성을,1
2242,구성이,1
2243,구성하고,1
2244,구성하는,2
2245,구성한,2
2246,구성했다,3
2247,구소련의,1
2248,구식민지의,1
2249,구씨,2
2250,구아노신,1
2251,구애받지,1
2252,구애에,1
2253,구역,1
2254,구역과,1
2255,구역에서,1
2256,구우연,1
2257,구운,3
2258,구워낸,1
2259,구원을,1
2260,구원이,1
2261,구은서,1
2262,구의서,1
2263,구이와,3
2264,구입,2
2265,구입하려는,1
2266,구입한,1
2267,구입할,1
2268,구입해야,1
2269,구입했는데도,1
2270,구장을,1
2271,구재진,1
2272,구절을,1
2273,구절이,1
2274,구절이나,1
2275,구절이다,1
2276,구제대책,1
2277,구제되지,1
2278,구제사역을,1
2279,구조를,3
2280,구조물과의,1
2281,구조물인,1
2282,구조와,2
2283,구조의,2
2284,구체적으로는,1
2285,구체적인,1
2286,구체화했다,1
2287,구축,1
2288,구축하는,4
2289,구축한,4
2290,구축해,1
2291,구축했다,1
2292,구할,1
2293,구해냈다,1
2294,구현될,1
2295,구현하는,1
2296,구현한다,1
2297,구현할,1
2298,국,1
2299,국가,18
2300,국가가,1
2301,국가대표팀,3
2302,국가등록문화재로,1
2303,국가를,2
2304,국가인권위원회의,1
2305,국가인원위원회는,1
2306,국가주의의,1
2307,국격이고,1
2308,국경검문소를,2
2309,국경검문소에,1
2310,국경을,3
2311,국경통합으로,1
2312,국내,42
2313,국내로,1
2314,국내산,1
2315,국내서,1
2316,국내에,2
2317,국내에서,4
2318,국내에서만,2
2319,국내외,8
2320,국내외에서,1
2321,국도는,1
2322,국도를,1
2323,국립,1
2324,국립고궁박물관,1
2325,국립고궁박물관은,1
2326,국립고궁박물관이,1
2327,국립공원,1
2328,국립김해박물관,1
2329,국립발레단,1
2330,국립보건원,1
2331,국립생태원의,1
2332,국립세계문화박물관,1
2333,국립암협회에,1
2334,국립인류학박물관과,1
2335,국립중앙박물관,1
2336,국립중앙박물관과,2
2337,국립중앙박물관에서,1
2338,국립중앙박물관장은,1
2339,국립청주박물관,2
2340,국립청주박물관이,1
2341,국립현대미술관,3
