,단어,빈도
1519,고지대인데다,1
1520,고질적,1
1521,고질적이었던,1
1522,고질적인,1
1523,고체,2
1524,고체전해질,2
1525,고출력,2
1526,고충이,1
1527,고층,1
1528,고층풍,3
1529,고층풍이,1
1530,고치는데,1
1531,고칠,2
1532,고탄소,1
1533,고팍스,1
1534,고품질의,1
1535,고한다,1
1536,고향인,1
1537,고혈압약,1
1538,고혈압을,1
1539,고효율,2
1540,고효율에,1
1541,고흥,52
1542,고흥군,28
1543,고흥군에,1
1544,고흥군의,1
1545,고흥나로우주센터,1
1546,고흥석,1
1547,고흥에,4
1548,고흥에는,2
1549,고흥의,3
1550,고흥지역에,3
1551,고흥지역에서,1
1552,곤두박질치는,1
1553,곧게,1
1554,곧바로,1
1555,골드,3
1556,골드를,1
1557,골드만삭스는,2
1558,골드만삭스도,1
1559,골든타임,3
1560,골라,1
1561,골라준다,1
1562,골리,5
1563,골리에,1
1564,골리의,2
1565,골목상권,1
1566,골자로,2
1567,골조,2
1568,골조공사를,1
1569,골조공사에,1
1570,골프,1
1571,곳곳에,2
1572,곳까지,1
1573,곳도,2
1574,곳에,2
1575,곳에만,1
1576,곳에서,2
1577,곳에서도,1
1578,곳으로,4
1579,곳은,3
1580,곳을,2
1581,곳의,2
1582,곳이,5
1583,곳이라고,1
1584,곳이라도,1
1585,곳이라서,1
1586,곳입니다,1
1587,공간,12
1588,공간과,1
1589,공간에,6
1590,공간에서,5
1591,공간은,2
1592,공간을,3
1593,공간의,2
1594,공간인,1
1595,공감,1
1596,공감언론,6
1597,공감을,1
1598,공감한다는,1
1599,공개,4
1600,공개가,1
1601,공개돼,1
1602,공개됐다,6
1603,공개되는,2
1604,공개되는데,1
1605,공개되며,3
1606,공개되지,2
1607,공개된,6
1608,공개될지도,1
1609,공개를,2
1610,공개만으로,1
1611,공개부터,1
1612,공개에,1
1613,공개적으로,2
1614,공개하고,1
1615,공개하기,1
1616,공개하기를,1
1617,공개하는,1
1618,공개하면서,2
1619,공개하지,1
1620,공개한,9
1621,공개한다,1
1622,공개할,5
1623,공개해,3
1624,공개했다,21
1625,공개했습니다,1
1626,공개했으며,1
1627,공게임즈,3
1628,공게임즈와,1
1629,공게임즈와도,1
1630,공격,12
1631,공격기인,1
1632,공격도,1
1633,공격력,1
1634,공격력을,1
1635,공격성을,2
1636,공격속도가,1
1637,공격속도와,1
1638,공격시,1
1639,공격에,1
1640,공격와,1
1641,공격으로,2
1642,공격은,1
1643,공격을,5
1644,공격의,1
1645,공격이,5
1646,공격하는,1
1647,공격할,1
1648,공고,1
1649,공고에서,1
1650,공고한,1
1651,공고히,1
1652,공공,10
1653,공공공사,1
1654,공공기관,2
1655,공공기관과,1
1656,공공기관도,1
1657,공공기관명,1
1658,공공기관에,4
1659,공공기관용,1
1660,공공기관은,1
1661,공공기관이,1
1662,공공기관이나,1
1663,공공분야,1
1664,공공분야에,3
1665,공공사업,1
1666,공공시장,2
1667,공공아파트,2
1668,공공운수노조,2
1669,공공임대,1
1670,공공택지와,1
1671,공구,1
1672,공군,1
1673,공급,4
1674,공급까지는,1
1675,공급도,1
1676,공급망,6
1677,공급망을,1
1678,공급받는데,1
1679,공급받지,1
1680,공급업체인,1
1681,공급을,1
1682,공급의,1
1683,공급이,6
1684,공급장치를,1
1685,공급키,3
1686,공급하게,1
1687,공급하고,3
1688,공급하는,3
1689,공급하려는,1
1690,공급하며,1
1691,공급한,1
1692,공급한다,1
1693,공급한다고,1
1694,공급할,1
1695,공기,3
1696,공기가,1
1697,공기업에서,1
1698,공동대응,1
1699,공동대표는,1
1700,공동모금회장이,1
1701,공동설립자,1
1702,공동연구,1
1703,공동연구개발,1
1704,공동연구실은,1
1705,공동연구실을,1
1706,공동위원장인,1
1707,공동의,1
1708,공동자율규제의,1
1709,공동주택,1
1710,공동창업자,1
1711,공동체의,1
1712,공동협의체,1
1713,공들이는,1
1714,공략,3
1715,공략에,2
1716,공략하고,1
1717,공략하는,1
1718,공략할,1
1719,공략했다,1
1720,공모,1
1721,공모전,1
1722,공모전은,1
1723,공무원,3
1724,공방에,1
1725,공방을,1
1726,공방전을,1
1727,공부할,1
1728,공사,6
1729,공사가,1
1730,공사에,1
1731,공시,10
1732,공시를,1
1733,공시사이트를,1
1734,공시에서,1
1735,공시지원금,1
1736,공시지원금과,1
1737,공시지원금도,1
1738,공시지원금은,1
1739,공시지원금을,3
1740,공시지원금의,1
1741,공시하기에,1
1742,공시했다,1
1743,공식,28
1744,공식적으로,1
1745,공식홈페이지에,1
1746,공식화했다,4
1747,공약인,1
1748,공여해야,1
1749,공연,1
1750,공용망에서,1
1751,공유,3
1752,공유가,2
1753,공유기,1
1754,공유기는,1
1755,공유는,1
1756,공유됐다,1
1757,공유되고,1
1758,공유되는,1
1759,공유되었다,1
1760,공유로,1
1761,공유를,4
1762,공유주거,2
1763,공유키,1
1764,공유하겠다고,1
1765,공유하고,1
1766,공유하는,1
1767,공유하며,1
1768,공유한,2
1769,공유할,1
1770,공유함으로써,1
1771,공유해왔다,1
1772,공유했다,5
1773,공을,1
1774,공의,1
1775,공이,1
1776,공익에,1
1777,공익적,1
1778,공인,1
1779,공인됐으므로,1
1780,공장,6
1781,공장까지,1
1782,공장부터,1
1783,공장에,1
1784,공장에서,1
1785,공장에서의,1
1786,공장으로,1
1787,공장은,1
1788,공장을,2
1789,공장의,1
1790,공장이,1
1791,공적인,1
1792,공전하는,1
1793,공정,3
1794,공정기술,1
1795,공정성,1
1796,공정으로,1
1797,공정한,2
1798,공조를,1
1799,공조에,1
1800,공존하고,1
1801,공중에서도,1
1802,공중으로,1
1803,공지,1
1804,공지를,1
1805,공지사항을,2
1806,공지하면서,1
1807,공지했다,1
1808,공직생활을,1
1809,공직자,1
1810,공짜폰으로,1
1811,공통보안요구사항,1
1812,공통적인,1
1813,공학,1
1814,공허,5
1815,공허충으로,1
1816,공헌할,1
1817,공헌활동을,1
1818,공화주의적,1
1819,공휴일,4
1820,공휴일로는,1
1821,공휴일에,2
1822,공휴일은,1
1823,공휴일을,2
1824,과거,10
1825,과거부터,2
1826,과거에는,1
1827,과거의,2
1828,과금,2
1829,과금으로,1
1830,과금을,1
1831,과금의,1
1832,과기부,2
1833,과기부는,1
1834,과기부와,2
1835,과기정통부,7
1836,과기정통부가,1
1837,과기정통부는,2
1838,과기정통부에,2
1839,과기정통부와,2
1840,과기정통부의,2
1841,과도하게,2
1842,과도한,1
1843,과목은,1
1844,과목을,1
1845,과목의,1
1846,과발현되는,1
1847,과발현한다,1
1848,과시용,2
1849,과언이,1
1850,과의,1
1851,과장급,3
1852,과정,7
1853,과정과,1
1854,과정까지,2
1855,과정까지는,1
1856,과정도,1
1857,과정들이,1
1858,과정서,1
1859,과정에,11
1860,과정에서,31
1861,과정에서는,4
1862,과정이,3
1863,과정이었고,1
1864,과제,2
1865,과제다,3
1866,과제로,1
1867,과제를,1
1868,과제에,2
1869,과중될,1
1870,과천,1
1871,과천청사,1
1872,과학,6
1873,과학계,1
1874,과학계에서,2
1875,과학계에선,1
1876,과학과,2
1877,과학관,5
1878,과학관에,1
1879,과학관은,3
1880,과학기술,7
1881,과학기술대학,1
1882,과학기술에,1
1883,과학기술은,2
1884,과학기술을,2
1885,과학기술인,1
1886,과학기술전문지,1
1887,과학기술정보통신부,18
1888,과학기술정보통신부가,3
1889,과학기술정보통신부는,1
1890,과학기술정보통신부에서,1
1891,과학기술정보통신부와,7
1892,과학기술정보통신부의,1
1893,과학기술지원사업,1
1894,과학기술혁신정책파트너십,1
1895,과학의,1
1896,과학자,1
1897,과학자들의,1
1898,과학자에게,1
1899,과학적,2
1900,과학적인,1
1901,과학전문기자,2
1902,곽은산,2
1903,관,2
1904,관건,1
1905,관계기관이,2
1906,관계사가,1
1907,관계사들이,1
1908,관계자,2
1909,관계자가,2
1910,관계자는,49
1911,관계자들을,3
1912,관계자들의,1
1913,관계자들이,1
1914,관계자를,2
1915,관계자에,2
1916,관계자의,3
1917,관공서,1
1918,관공서가,1
1919,관광객들의,1
1920,관광객들이,2
1921,관광과,1
1922,관광지,1
1923,관람객과,1
1924,관람객들의,1
1925,관람객을,2
1926,관람객의,1
1927,관람객이,1
1928,관람을,2
1929,관람하며,1
1930,관람할,2
1931,관련된,5
1932,관련업계에,2
1933,관련은,1
1934,관련이,2
1935,관련하여,1
1936,관련학과,1
1937,관련한,2
1938,관련해,12
1939,관련해서,2
1940,관련해서는,1
1941,관련해선,1
1942,관리,14
1943,관리도,2
1944,관리방안,1
1945,관리비로,1
1946,관리소홀,1
1947,관리에,2
1948,관리역량,1
1949,관리와,1
1950,관리의,2
1951,관리자는,1
1952,관리자로,1
1953,관리자에게,1
1954,관리하는,1
1955,관리하지,2
1956,관리한다,1
1957,관리할,4
1958,관성,1
1959,관세,1
1960,관세센터와,1
1961,관심,4
1962,관심도,3
1963,관심받았지만,1
1964,관심사를,1
1965,관심사에,1
1966,관심은,1
1967,관심을,19
1968,관심이,11
1969,관심있는,1
1970,관악구,1
1971,관여하면,2
1972,관여한,1
1973,관이,1
1974,관장이다,1
1975,관장한다고,2
1976,관전,1
1977,관점,1
1978,관점에서,4
1979,관점에서도,1
1980,관점으로,1
1981,관점을,1
1982,관제를,1
1983,관제사,1
1984,관제센터,1
1985,관제센터에,2
1986,관찰하는,1
1987,관측도,3
1988,관측되는,1
1989,관측이,2
1990,관측이다,1
1991,관측하고,1
1992,관해,3
1993,관행에,1
1994,관행의,1
1995,광,1
1996,광경이,1
1997,광고나,1
1998,광고할,1
1999,광기에,1
2000,광년,1
2001,광대역,1
2002,광명,1
2003,광명스피돔,1
2004,광명시,1
2005,광물,1
2006,광물은,1
2007,광물을,2
2008,광범위한,4
2009,광양시,1
2010,광양시장직,2
2011,광역버스,1
2012,광역버스를,1
2013,광역자치단체,1
2014,광역자치단체의,1
2015,광운대,1
2016,광원,2
2017,광원은,1
2018,광원을,1
2019,광장동,5
2020,광장에,1
2021,광주,10
2022,광주광역시,1
2023,광주에서,3
2024,광주지방법원,1
2025,광화문,3
2026,광화문우체국,1
2027,괜찮았는데,1
2028,괜찮은,1
2029,괴롭힘,1
2030,괴짜,1
2031,굉장히,14
2032,교과,2
2033,교과목,2
2034,교류,3
2035,교류는,1
2036,교류를,3
2037,교류에,1
2038,교류와,1
2039,교류하며,1
2040,교류할,1
2041,교류협력,2
2042,교류협력이,1
2043,교사,1
2044,교사가,2
2045,교사는,1
2046,교사라면,1
2047,교사를,1
2048,교사와,1
2049,교섭,1
2050,교섭에,1
2051,교수,26
2052,교수가,6
2053,교수는,20
2054,교수법의,2
2055,교수의,4
2056,교수이던,2
2057,교수인,1
2058,교수팀과,1
2059,교신은,2
2060,교신을,1
2061,교신하며,1
2062,교신한다,1
2063,교실수업,1
2064,교실수업개선,1
2065,교실수업보다,1
2066,교육,18
2067,교육과,3
2068,교육과정에서,1
2069,교육기관용,1
2070,교육기업과의,1
2071,교육부,1
2072,교육부는,2
2073,교육비,2
2074,교육뿐,1
2075,교육시즌,1
2076,교육에는,1
2077,교육은,4
2078,교육을,9
2079,교육의,1
2080,교육이,2
2081,교육이다,1
2082,교육인,1
2083,교육지구,6
2084,교육지구와,1
2085,교육지구의,2
2086,교육청에,2
2087,교육청은,3
2088,교육프로그램을,1
2089,교육하고,1
2090,교육환경이,1
2091,교장이,1
2092,교정,1
2093,교정시력,1
2094,교정시력과,2
2095,교체,4
2096,교체가,2
2097,교체로,1
2098,교체를,1
2099,교체하는,2
2100,교체하면,1
2101,교체한다면,1
2102,교체할,1
2103,교체해야,2
2104,교체했고,1
2105,교통수단으로,1
2106,교통수단이,1
2107,교향악단과,1
2108,교환,5
2109,교환권,1
2110,교환이,1
2111,교환하는,1
2112,교환하지,1
2113,구간에는,1
2114,구간을,3
2115,구글,19
2116,구글과,1
2117,구글어스,1
2118,구글에,3
2119,구글에서,2
2120,구글은,3
2121,구글을,1
2122,구글의,4
2123,구글이,4
2124,구글이나,1
2125,구글플레이에,1
2126,구글플레이에서,2
2127,구글플레이와,1
2128,구급,1
2129,구독,6
2130,구독나,1
2131,구독으로는,1
2132,구독을,1
2133,구독자,1
2134,구독할,1
2135,구독형,1
2136,구동용,2
2137,구동하도록,1
2138,구로시오,2
2139,구름,4
2140,구름씨앗을,1
2141,구름씨앗이라고,1
2142,구름에,1
2143,구름에서,1
2144,구름은,1
2145,구름을,1
2146,구름이,3
2147,구름입자,1
2148,구리,1
2149,구마유시,1
2150,구매,10
2151,구매교체,1
2152,구매는,1
2153,구매를,1
2154,구매설치,2
2155,구매요청,2
2156,구매율이,1
2157,구매자가,2
2158,구매하고,4
2159,구매하기,1
2160,구매하는,3
2161,구매하더라도,1
2162,구매하면서,1
2163,구매한,1
2164,구매할,11
2165,구매해,3
2166,구매해도,1
2167,구매했을,1
2168,구별,1
2169,구본혁,3
2170,구분,1
2171,구분되고,1
2172,구분마저,1
2173,구분을,1
2174,구분할,1
2175,구분해,1
2176,구분해준다,1
2177,구비하기란,1
2178,구상이다,1
2179,구성과,1
2180,구성돼,5
2181,구성됐다,8
2182,구성되어,1
2183,구성되었다,1
2184,구성된,8
2185,구성된다,1
2186,구성에,1
2187,구성원으로부터,1
2188,구성은,1
2189,구성을,2
2190,구성의,1
2191,구성이,1
2192,구성품,1
2193,구성품에,1
2194,구성품인,1
2195,구성하고,1
2196,구성하는,1
2197,구성한다,1
2198,구성해,3
2199,구성해서,1
2200,구성했다,2
2201,구스토엑스,2
2202,구스토엑스는,1
2203,구스토와,1
2204,구애받지,1
2205,구애하는,1
2206,구역에,1
2207,구워낸,1
2208,구입한,1
2209,구입해,1
2210,구장,1
2211,구장마다,1
2212,구장을,1
2213,구장의,1
2214,구조,3
2215,구조된,2
2216,구조라는,1
2217,구조로,1
2218,구조를,3
2219,구조물,1
2220,구조물인,1
2221,구조설계를,1
2222,구조에,1
2223,구조이기도,1
2224,구조인,2
2225,구조적으로,1
2226,구조조정과,1
2227,구조조정보다는,1
2228,구조조정의,2
2229,구찌,3
2230,구찌가,2
2231,구찌는,1
2232,구찌에서,1
2233,구찌의,2
2234,구체적인,4
2235,구축,15
2236,구축되고,1
2237,구축되면,1
2238,구축되어야,1
2239,구축된,2
2240,구축사업,2
2241,구축에,2
2242,구축을,2
2243,구축이,1
2244,구축하겠다는,1
2245,구축하고,2
2246,구축하는,4
2247,구축하며,1
2248,구축하지,1
2249,구축한,1
2250,구축한다,2
2251,구축한다는,1
2252,구축할,2
2253,구축해,3
2254,구축해왔다,1
2255,구축했다,1
2256,구축했어요,1
2257,구하기,1
2258,구한,1
2259,구현,1
2260,구현됐는지,1
2261,구현됐다,1
2262,구현된,1
2263,구현명세서,2
2264,구현에,1
2265,구현은,1
2266,구현을,1
2267,구현이,1
2268,구현이라고,1
2269,구현하고,1
2270,구현하는,4
2271,구현하면서,1
2272,구현한,2
2273,구현한다,1
2274,구현할,2
2275,구현해야,2
2276,구현했다,2
2277,구형,1
2278,구호를,1
2279,구획에서,2
2280,구획의,2
2281,국가,16
2282,국가가,4
2283,국가기관,2
2284,국가기관용,1
2285,국가는,2
2286,국가대항전인,1
2287,국가들과의,1
2288,국가들에도,1
2289,국가들이,1
2290,국가만이,1
2291,국가배후,1
2292,국가별,1
2293,국가보안기술연구소와,1
